FlSort,FlCde,Fleet,Flotte,Year/An,TFCde,TypeFishery,TypePêcherie,GrSort,GrCde,Gear,Engin,GrGroup,GrGroupe,GrMult,ClassLow,ClassHigh,ClassTypeCode,CLass type,noBoats_nBateaux,Fgrounds
49,"THA    ",THAILAND,THAÏLANDE,1994,ART,Artisanal Fishing,Pêcheries artisanales,1,PSS,Small purse seine,Senneur côtier,Purse Seine,Senne tournante,0,25,40,LOA,Length overall,4,"ALL    "
32,"MYS    ",MALAYSIA,MALAISIE,1994,ART,Artisanal Fishing,Pêcheries artisanales,9,TRAW,Trawl,Chaluts,Other,Autres,0,10,70,GRT,Gross Registered Tonnage,2861,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1994,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,4,20,LOA,Length overall,55,PELAGIC
7,"COM    ",COMOROS,COMORES,1994,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,3,9,LOA,Length overall,402,PELAGIC
32,"MYS    ",MALAYSIA,MALAISIE,1994,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,1,10,GRT,Gross Registered Tonnage,258,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1994,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,324,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1994,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,4,20,LOA,Length overall,49,COASTAL
41,"SAU    ",SAUDI ARABIA,ARABIE SAOUDITE,1994,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,5,25,LOA,Length overall,7220,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,1994,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,22305,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1994,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,2288,"ALL    "
33,"MDV    ",MALDIVES,MALDIVES,1995,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,1412,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,IND,Industrial Fishing,Pêcheries industrielles,3,BBPS,Baitboat and purse seine,Canne et senne tournante,Baitboat,Canne,1,20,50,LOA,Length overall,13,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,8,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,6,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,0,15,LOA,Length overall,12,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,4,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1995,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,1,PELAGIC
5,"CHN    ",CHINA,CHINE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,12,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,332,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,176,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,20,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,317,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,59,PELAGIC
55,"NEICE  ",NEI.FRESH,NCA.FRAIS,1995,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,3,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1639,PELAGIC
37,"OMN    ",OMAN,OMAN,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GIHA,Gillnet and hand line,Filet maillant et Ligne à main,Gillnet,Filet maillant,1,1,10,LOA,Length overall,9262,COASTAL
54,"YEM    ",YEMEN,YÉMEN,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GIHT,Gillnet and hand line and troll line,Filet maillant et ligne à main et ligne de traîne,Gillnet,Filet maillant,1,5,26,LOA,Length overall,6313,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,4,20,LOA,Length overall,13,COASTAL
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,0,2,GRT,Gross Registered Tonnage,6257,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,3,20,GRT,Gross Registered Tonnage,1292,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,21,50,GRT,Gross Registered Tonnage,1015,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,51,100,GRT,Gross Registered Tonnage,501,"ALL    "
32,"MYS    ",MALAYSIA,MALAISIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,10,GRT,Gross Registered Tonnage,6809,COASTAL
37,"OMN    ",OMAN,OMAN,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,24,LOA,Length overall,711,COASTAL
38,"PAK    ",PAKISTAN,PAKISTAN,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,35,50,GRT,Gross Registered Tonnage,1830,"ALL    "
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,14,LOA,Length overall,257,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,14,25,LOA,Length overall,51,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,25,40,LOA,Length overall,1,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,4,20,LOA,Length overall,87,COASTAL
7,"COM    ",COMOROS,COMORES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,3,9,LOA,Length overall,3447,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,4,6,LOA,Length overall,6,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,4,6,LOA,Length overall,42,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,5,10,LOA,Length overall,189,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,7,12,LOA,Length overall,92,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,9,26,LOA,Length overall,11,PELAGIC
14,"EUMYT  ",EU.FRANCE.MAYOTTE,UE.FRANCE.MAYOTTE,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HATR,Hand line and Troll line,Ligne à main et Ligne de traîne,Line,Lignes,1,4,8,LOA,Length overall,293,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,HATR,Hand line and Troll line,Ligne à main et Ligne de traîne,Line,Lignes,1,5,14,LOA,Length overall,1280,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,10,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,279,PELAGIC
22,"IND    ",INDIA,INDE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,6,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
26,"JPN    ",JAPAN,JAPON,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,12,PELAGIC
26,"JPN    ",JAPAN,JAPON,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,207,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,52,PELAGIC
34,"MUS    ",MAURITIUS,MAURICE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
48,"TZA    ",TANZANIA,TANZANIE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,3,PELAGIC
57,"NEIFR  ",NEI.FROZEN,NCA.CONGELÉ,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,6,PELAGIC
57,"NEIFR  ",NEI.FROZEN,NCA.CONGELÉ,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,77,PELAGIC
22,"IND    ",INDIA,INDE,1995,IND,Industrial Fishing,Pêcheries industrielles,5,LLEX,Exploratory longline,Palangre de prospection,Longline,Palangre,0,40,60,LOA,Length overall,2,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,24,40,LOA,Length overall,1,PELAGIC
13,"EUFRA  ",EU.FRANCE,UE.FRANCE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,40,60,LOA,Length overall,4,PELAGIC
13,"EUFRA  ",EU.FRANCE,UE.FRANCE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,60,80,LOA,Length overall,11,PELAGIC
13,"EUFRA  ",EU.FRANCE,UE.FRANCE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,80,100,LOA,Length overall,2,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,60,80,LOA,Length overall,14,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,80,80,LOA,Length overall,4,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,100,120,LOA,Length overall,1,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,40,60,LOA,Length overall,2,PELAGIC
26,"JPN    ",JAPAN,JAPON,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,40,60,LOA,Length overall,7,PELAGIC
26,"JPN    ",JAPAN,JAPON,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,60,80,LOA,Length overall,1,PELAGIC
34,"MUS    ",MAURITIUS,MAURICE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,40,60,LOA,Length overall,1,PELAGIC
34,"MUS    ",MAURITIUS,MAURICE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,60,80,LOA,Length overall,1,PELAGIC
58,"NEIPS  ",NEI.OTHER,NCA.AUTRE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,60,80,LOA,Length overall,8,PELAGIC
59,"NEISU  ",NEI.EXSOVIET,NCA.EXSOVIÉTIQUE,1995,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,80,100,LOA,Length overall,11,PELAGIC
32,"MYS    ",MALAYSIA,MALAISIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,1,PSS,Small purse seine,Senneur côtier,Purse Seine,Senne tournante,0,10,70,GRT,Gross Registered Tonnage,221,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,1,PSS,Small purse seine,Senneur côtier,Purse Seine,Senne tournante,0,1,14,LOA,Length overall,16,"ALL    "
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,1,PSS,Small purse seine,Senneur côtier,Purse Seine,Senne tournante,0,14,25,LOA,Length overall,215,"ALL    "
49,"THA    ",THAILAND,THAÏLANDE,1995,ART,Artisanal Fishing,Pêcheries artisanales,1,PSS,Small purse seine,Senneur côtier,Purse Seine,Senne tournante,0,25,40,LOA,Length overall,6,"ALL    "
32,"MYS    ",MALAYSIA,MALAISIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,9,TRAW,Trawl,Chaluts,Other,Autres,0,10,70,GRT,Gross Registered Tonnage,2861,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,4,20,LOA,Length overall,48,PELAGIC
7,"COM    ",COMOROS,COMORES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,3,9,LOA,Length overall,491,PELAGIC
32,"MYS    ",MALAYSIA,MALAISIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,1,10,GRT,Gross Registered Tonnage,286,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1995,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,258,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1995,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,4,20,LOA,Length overall,46,COASTAL
41,"SAU    ",SAUDI ARABIA,ARABIE SAOUDITE,1995,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,5,25,LOA,Length overall,7327,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,1995,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,23213,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1995,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,2417,"ALL    "
33,"MDV    ",MALDIVES,MALDIVES,1996,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,1410,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,IND,Industrial Fishing,Pêcheries industrielles,3,BBPS,Baitboat and purse seine,Canne et senne tournante,Baitboat,Canne,1,20,50,LOA,Length overall,28,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,ART,Artisanal Fishing,Pêcheries artisanales,1,BS,Beach seine,Senne de plage,Other,Autres,0,4,20,LOA,Length overall,1,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,5,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,5,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,0,15,LOA,Length overall,12,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,7,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,1996,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,2,PELAGIC
5,"CHN    ",CHINA,CHINE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,52,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,240,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,127,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,36,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,567,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1996,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,106,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1710,PELAGIC
37,"OMN    ",OMAN,OMAN,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GIHA,Gillnet and hand line,Filet maillant et Ligne à main,Gillnet,Filet maillant,1,1,10,LOA,Length overall,12787,COASTAL
54,"YEM    ",YEMEN,YÉMEN,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GIHT,Gillnet and hand line and troll line,Filet maillant et ligne à main et ligne de traîne,Gillnet,Filet maillant,1,5,26,LOA,Length overall,7110,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,4,20,LOA,Length overall,14,COASTAL
3,"BGD    ",BANGLADESH,BANGLADESH,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,15,LOA,Length overall,3500,COASTAL
11,"ERI    ",ERITREA,ERYTHRÉE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,NULL,NULL,UNCL,Unclassified,214,COASTAL
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,0,2,GRT,Gross Registered Tonnage,6463,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,3,20,GRT,Gross Registered Tonnage,1257,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,21,50,GRT,Gross Registered Tonnage,987,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,51,100,GRT,Gross Registered Tonnage,488,"ALL    "
32,"MYS    ",MALAYSIA,MALAISIE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,10,GRT,Gross Registered Tonnage,5644,COASTAL
37,"OMN    ",OMAN,OMAN,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,24,LOA,Length overall,704,COASTAL
38,"PAK    ",PAKISTAN,PAKISTAN,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,35,50,GRT,Gross Registered Tonnage,1683,"ALL    "
49,"THA    ",THAILAND,THAÏLANDE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,14,LOA,Length overall,192,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1996,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,14,25,LOA,Length overall,34,COASTAL
